"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW"
"2022-08-01",29,23234,26210,21134,1249,6545,7464,13861,0,5,-1030,-1029,727,206,500,-18,-394,0
"2022-08-01",30,23279,26343,21196,1388,6545,7274,13861,0,6,-1030,-1029,732,206,504,-31,-468,0
"2022-08-01",31,23337,26760,21283,1503,6545,6730,13861,0,6,-1030,-1029,474,206,504,-20,-838,0
"2022-08-01",32,23557,26996,21543,1618,6545,5965,13861,0,5,-1030,-1029,431,207,504,-21,-854,0
"2022-08-01",33,24530,28014,22448,1709,6545,5251,13861,0,4,-1030,-1029,-129,207,504,-322,-470,0
"2022-08-01",34,25652,29090,23482,1800,6545,4435,13861,0,8,-1031,-1029,-139,207,504,-336,-395,0
"2022-08-01",35,26552,29967,24292,1800,6545,3634,13861,0,5,-1030,-1028,92,207,504,-804,-48,0
"2022-08-01",36,27604,31007,25330,1800,6545,2697,13861,0,5,-1030,-1028,116,207,504,-825,-15,0
"2022-08-01",37,28217,31669,25944,1773,6545,1958,13861,0,5,-1030,-1028,-96,207,504,-645,-148,0
"2022-08-01",38,28584,32080,26347,1745,6545,1095,13861,0,1,-1030,-1028,-104,207,504,-639,-194,0
"2022-08-01",39,28427,32368,26321,1766,6545,564,13861,0,0,-1030,-1029,96,207,504,-809,-573,0
"2022-08-01",40,28010,32039,25978,1787,6545,266,13861,0,5,-1030,-1029,103,207,504,-814,-651,0
"2022-08-01",41,27858,32548,25856,1847,6545,62,13861,0,5,-1030,-1028,-297,207,504,-790,-1040,0
"2022-08-01",42,27630,32424,25692,1907,6545,1,13861,0,5,-1031,-1028,-342,207,504,-789,-1099,0
"2022-08-01",43,27184,32393,25260,1976,6545,0,13861,0,5,-1031,-1028,-707,207,504,-714,-1224,0
"2022-08-01",44,26238,31465,24404,2044,6545,0,13861,0,6,-1031,-1028,-709,207,493,-713,-1240,0
"2022-08-01",45,24895,30471,23141,2150,6545,0,13861,0,8,-1031,-1028,-760,207,371,-1009,-1240,0
"2022-08-01",46,23366,28945,21758,2255,6545,0,13861,0,10,-1030,-1028,-761,207,222,-1020,-1230,0
"2022-08-01",47,21748,27091,20276,2300,6545,0,13861,0,7,-1030,-1029,-858,207,206,-822,-1097,0
"2022-08-01",48,20528,25879,19168,2345,6545,0,13861,0,37,-1030,-1029,-860,207,356,-815,-1080,0
"2022-08-02",1,19485,25434,18221,2397,6545,0,13861,0,286,-1030,-1029,-1011,207,466,-1013,-1080,0
"2022-08-02",2,19004,24968,17738,2449,6545,0,13861,0,292,-1030,-1029,-1013,207,435,-1020,-1080,0
"2022-08-02",3,18513,24752,17268,2464,6545,0,13861,0,566,-1030,-1029,-1013,207,432,-1021,-1080,0
"2022-08-02",4,18068,24312,16969,2479,6545,0,13861,0,572,-1029,-1029,-1013,207,432,-1021,-1080,0
"2022-08-02",5,17535,24019,16459,2491,6545,0,13861,0,812,-1030,-1028,-1013,207,432,-1021,-1080,0
"2022-08-02",6,17190,23742,16111,2502,6545,0,13861,0,879,-1030,-1028,-1014,167,432,-1021,-1080,0
"2022-08-02",7,17136,23766,16070,2556,6545,0,13861,0,957,-1030,-1029,-1013,206,432,-1021,-1080,0
"2022-08-02",8,17093,23736,16054,2609,6545,0,13861,0,970,-1030,-1029,-1013,207,432,-1021,-1080,0
"2022-08-02",9,17128,23759,16103,2630,6545,0,13861,0,958,-1030,-1029,-1013,207,432,-1021,-1080,0
"2022-08-02",10,17138,23768,16143,2651,6545,0,13861,0,957,-1030,-1029,-1013,207,432,-1021,-1080,0
"2022-08-02",11,17510,24100,16545,2665,6545,0,13861,0,916,-1030,-1029,-1014,207,432,-1021,-1080,0
"2022-08-02",12,17985,24473,17070,2678,6545,3,13861,0,817,-1029,-1029,-1013,207,432,-1020,-1080,0
"2022-08-02",13,19605,25361,18564,2697,6545,93,13861,0,291,-1029,-1029,-1013,207,365,-814,-1080,0
"2022-08-02",14,20957,26424,19747,2715,6545,339,13861,0,10,-1029,-1029,-1013,194,345,-806,-1080,0
"2022-08-02",15,22731,27762,21328,2801,6545,476,13861,0,4,-1029,-1029,-781,100,350,-608,-1080,0
"2022-08-02",16,24073,29045,22568,2886,6545,746,13861,0,7,-1029,-1029,-747,186,472,-602,-1058,0
"2022-08-02",17,25388,29212,23832,2978,6545,1045,13861,0,5,-1029,-1029,-149,207,449,-332,-780,0
"2022-08-02",18,25942,29694,24315,3069,6545,1480,13861,0,2,-1028,-1028,-126,207,385,-317,-751,0
"2022-08-02",19,26519,29910,24740,3151,6545,1908,13861,0,5,-1029,-1028,528,205,242,184,-829,0
"2022-08-02",20,26489,29882,24740,3232,6545,2356,13861,0,7,-1029,-1028,630,198,190,208,-829,0
"2022-08-02",21,26375,29655,24696,3309,6545,2764,13861,0,8,-1029,-1028,1000,96,48,462,-715,0
"2022-08-02",22,26296,29548,24595,3386,6545,3273,13861,0,8,-1030,-1029,1002,89,0,472,-685,0
"2022-08-02",23,26288,29464,24560,3418,6545,3510,13861,0,7,-1030,-1029,1002,53,0,728,-610,0
"2022-08-02",24,26049,29222,24384,3450,6545,3949,13861,0,6,-1030,-1029,1002,16,0,738,-608,0
"2022-08-02",25,26324,29589,24685,3513,6545,3964,13861,0,6,-1029,-1029,1002,31,-1,966,-700,0
"2022-08-02",26,26116,29509,24535,3575,6545,4277,13861,0,3,-1029,-1029,1002,-49,-64,974,-719,0
"2022-08-02",27,25726,29095,24159,3619,6545,4960,13861,0,2,-1029,-1029,1002,37,-5,958,-804,0
"2022-08-02",28,25253,28714,23732,3662,6545,4970,13861,0,2,-1029,-1029,1002,-48,-21,956,-832,0
"2022-08-02",29,25073,28687,23573,3711,6545,4811,13861,0,2,-1030,-1029,1001,46,0,645,-1053,0
"2022-08-02",30,24893,28550,23367,3759,6545,5141,13861,0,2,-1029,-1029,1002,-13,0,632,-1084,0
"2022-08-02",31,24894,28582,23371,3735,6545,4731,13861,0,2,-1029,-1029,819,14,36,312,-1128,0
"2022-08-02",32,25189,28886,23635,3710,6545,4160,13861,0,5,-1029,-1029,727,22,0,300,-1134,0
"2022-08-02",33,25825,29735,24192,3623,6545,3482,13861,0,7,-1030,-1029,-210,133,44,304,-1134,0
"2022-08-02",34,26506,30440,24784,3535,6545,3338,13861,0,7,-1030,-1029,-234,207,187,299,-1134,0
"2022-08-02",35,27455,32145,25621,3407,6545,2787,13861,0,8,-1029,-1029,-753,207,206,-237,-1134,0
"2022-08-02",36,27884,32630,25948,3279,6545,2243,13861,0,11,-1030,-1029,-779,206,341,-263,-1134,0
"2022-08-02",37,28029,33096,26123,3139,6545,1729,13861,0,5,-1029,-1029,-775,207,354,-595,-1134,0
"2022-08-02",38,28210,33287,26288,2999,6545,1212,13861,0,3,-1029,-1029,-775,207,348,-607,-1134,0
"2022-08-02",39,28062,33100,26140,2869,6545,740,13861,0,5,-1029,-1029,-818,207,441,-523,-1134,0
"2022-08-02",40,27884,32925,25955,2738,6545,393,13861,0,6,-1030,-1029,-822,207,349,-520,-1134,0
"2022-08-02",41,27570,32940,25590,2631,6545,107,13861,0,5,-1030,-1029,-954,207,421,-718,-1134,0
"2022-08-02",42,27132,32511,25224,2524,6545,3,13861,0,4,-1030,-1029,-956,207,375,-726,-1134,0
"2022-08-02",43,26949,32410,25096,2436,6545,0,13861,0,3,-1030,-1029,-1012,202,382,-753,-1134,0
"2022-08-02",44,26162,31627,24301,2348,6545,0,13861,0,5,-1030,-1029,-1013,126,236,-754,-1134,0
"2022-08-02",45,24939,30406,23254,2350,6545,0,13861,0,7,-1030,-1029,-1013,194,83,-754,-1134,0
"2022-08-02",46,23598,29124,22164,2351,6545,0,13861,0,63,-1030,-1029,-1014,90,-32,-755,-1103,0
"2022-08-02",47,22038,27319,20697,2356,6545,0,13861,0,317,-1030,-1029,-1013,90,-5,-673,-714,0
"2022-08-02",48,20734,25897,19543,2360,6545,0,13861,0,283,-1030,-1029,-1014,201,144,-671,-636,0
"2022-08-03",1,19973,24953,18851,2365,6545,0,13861,0,353,-1029,-1029,-1072,206,296,-742,-255,0
"2022-08-03",2,19313,24669,18324,2369,6545,0,13861,0,781,-1029,-1029,-1074,206,445,-745,-198,0
"2022-08-03",3,18682,23946,17834,2379,6545,0,13861,0,932,-1029,-1029,-1073,206,504,-626,-75,0
"2022-08-03",4,18513,23779,17648,2388,6545,0,13861,0,948,-1029,-1029,-1073,206,504,-622,-65,0
"2022-08-03",5,18005,23416,17178,2386,6545,0,13861,0,941,-1029,-1029,-1016,206,504,-750,-146,0
"2022-08-03",6,17637,23055,16788,2384,6545,0,13861,0,938,-1028,-1029,-1013,206,504,-755,-155,0
"2022-08-03",7,17523,22940,16605,2391,6545,0,13861,0,940,-1029,-1029,-1014,206,504,-755,-150,0
"2022-08-03",8,17348,22771,16426,2397,6545,0,13861,0,936,-1029,-1029,-1013,206,504,-755,-161,0
"2022-08-03",9,17385,22955,16536,2349,6545,0,13861,0,933,-1029,-1029,-1014,206,504,-755,-310,0
"2022-08-03",10,17527,23136,16670,2300,6545,0,13861,0,926,-1029,-1029,-1014,206,492,-755,-356,0
"2022-08-03",11,17975,23936,17107,2293,6545,0,13861,0,864,-1029,-1029,-1073,206,368,-755,-711,0
"2022-08-03",12,18583,24530,17648,2286,6545,19,13861,0,808,-1029,-1029,-1074,206,218,-755,-752,0
"2022-08-03",13,20216,25876,19055,2326,6545,196,13861,0,572,-1029,-1029,-1073,165,71,-755,-702,0
"2022-08-03",14,21590,26790,20264,2365,6545,473,13861,0,144,-1029,-1029,-1074,190,71,-755,-669,0
"2022-08-03",15,23386,27689,21951,2488,6545,891,13861,0,5,-1029,-1028,-661,92,223,-755,-325,0
"2022-08-03",16,24819,28952,23249,2610,6545,1419,13861,0,6,-1029,-1028,-567,165,346,-751,-252,0
"2022-08-03",17,26087,28948,24447,2712,6545,1984,13861,0,6,-1029,-1029,-3,81,246,-294,126,0
"2022-08-03",18,26342,29180,24644,2814,6545,2403,13861,0,5,-1029,-1029,0,127,165,-275,157,0
"2022-08-03",19,26728,29571,24966,2875,6545,2800,13861,0,5,-1029,-1029,590,64,30,-243,-37,0
"2022-08-03",20,26557,29486,24767,2936,6545,3357,13861,0,6,-1030,-1029,708,-31,0,-242,-91,0
"2022-08-03",21,26183,29402,24377,2965,6545,4038,13861,0,3,-1029,-1029,1001,-96,0,-94,-468,0
"2022-08-03",22,25779,29136,23955,2993,6545,4576,13861,0,6,-1029,-1029,1002,-203,-28,-70,-492,0
"2022-08-03",23,25719,28854,23804,3000,6545,4714,13861,0,5,-1030,-1029,1001,-210,-166,752,-195,0
"2022-08-03",24,25384,28537,23418,3007,6545,5432,13861,0,2,-1030,-1029,1002,-210,-234,802,-148,0
"2022-08-03",25,25238,28322,23231,2993,6545,5922,13861,0,2,-1030,-1029,1059,-210,-292,739,-21,0
"2022-08-03",26,24999,28162,23000,2979,6545,5879,13861,0,2,-1029,-1029,1058,-211,-392,736,15,0
"2022-08-03",27,24642,27809,22612,2942,6545,5796,13861,0,2,-1029,-1029,1060,-211,-396,563,267,0
"2022-08-03",28,24422,27570,22370,2905,6545,5910,13861,0,5,-1029,-1029,1059,-211,-374,556,308,0
"2022-08-03",29,24140,27137,22016,2853,6545,6384,13861,0,5,-1029,-1029,1004,-211,-223,156,434,0
"2022-08-03",30,24030,26992,21874,2800,6545,5918,13861,0,6,-1029,-1029,995,-211,-187,139,420,0
"2022-08-03",31,23924,26838,21710,2670,6545,5999,13861,0,5,-1029,-1029,390,-211,-140,177,47,0
"2022-08-03",32,24189,27227,21914,2540,6545,5508,13861,0,12,-1029,-1028,356,-211,-236,178,-22,0
"2022-08-03",33,24688,27786,22314,2378,6545,4932,13861,0,11,-980,-981,643,-187,-136,369,-303,0
"2022-08-03",34,25456,28490,22922,2215,6545,4265,13861,0,11,-979,-979,672,-211,-42,376,-312,0
"2022-08-03",35,26355,29254,23736,2083,6545,3590,13861,0,10,-1028,-1026,682,-204,-131,450,11,0
"2022-08-03",36,26917,29616,24261,1950,6545,2967,13861,0,8,-1030,-1029,629,-105,-27,452,56,0
"2022-08-03",37,27249,30035,24664,1783,6545,2341,13861,0,5,-1030,-1029,-96,-126,0,284,106,0
"2022-08-03",38,27668,30346,25075,1616,6545,1644,13861,0,5,-1030,-1029,-104,-10,32,278,130,0
"2022-08-03",39,27821,30384,25277,1425,6545,949,13861,0,4,-1030,-1029,222,16,110,103,354,0
"2022-08-03",40,27674,30238,25129,1234,6545,479,13861,0,5,-1030,-1029,243,16,193,98,390,0
"2022-08-03",41,27590,30154,25052,1122,6545,134,13861,0,5,-1030,-1029,253,16,253,143,487,0
"2022-08-03",42,27345,29906,24873,1010,6545,4,13861,0,5,-1029,-1027,253,16,283,144,502,0
"2022-08-03",43,27216,29494,24780,966,6545,0,13861,0,5,-831,-942,411,84,229,188,544,0
"2022-08-03",44,26659,28923,24280,921,6545,0,13861,0,8,-820,-936,423,145,104,197,520,0
"2022-08-03",45,25470,27663,23190,894,6545,0,13861,0,12,-744,-937,621,133,2,783,147,0
"2022-08-03",46,24323,26520,22166,867,6545,0,13861,0,14,-744,-939,592,25,0,705,71,0
"2022-08-03",47,22990,27493,20922,842,6545,0,13861,0,7,-1016,-1023,-801,84,0,-847,-309,0
"2022-08-03",48,22371,27357,20468,817,6545,0,13861,0,7,-1030,-1029,-1014,142,0,-1020,-386,0
"2022-08-04",1,21486,26916,19697,777,6545,0,13861,0,9,-1031,-1029,-1070,206,55,-1021,-770,0
"2022-08-04",2,20692,26194,18976,737,6545,0,13861,0,10,-1030,-1028,-1073,207,34,-1020,-841,0
"2022-08-04",3,20250,26059,18584,746,6545,0,13861,0,7,-1031,-1028,-1074,207,147,-1021,-1148,0
"2022-08-04",4,20114,26011,18475,755,6545,0,13861,0,58,-1030,-1028,-1073,207,116,-1020,-1188,0
"2022-08-04",5,19707,25827,18078,755,6545,0,13861,0,335,-1031,-1029,-1017,207,51,-1020,-1188,0
"2022-08-04",6,19316,25500,17707,755,6545,0,13861,0,403,-1030,-1028,-1014,207,42,-1021,-1188,0
"2022-08-04",7,19231,25418,17633,768,6545,0,13861,0,407,-1030,-1028,-1014,207,156,-1020,-1188,0
"2022-08-04",8,19138,25325,17527,780,6545,0,13861,0,408,-1030,-1028,-1013,207,208,-1020,-1188,0
"2022-08-04",9,19037,25222,17426,800,6545,0,13861,0,406,-1030,-1028,-1013,207,164,-1020,-1188,0
"2022-08-04",10,19110,25215,17520,819,6545,0,13861,0,324,-1030,-1029,-1013,207,118,-1021,-1188,0
"2022-08-04",11,19364,25420,17742,852,6545,0,13861,0,217,-1030,-1028,-1073,207,48,-1020,-1188,0
"2022-08-04",12,19721,25774,18075,884,6545,18,13861,0,213,-1030,-1028,-1073,207,56,-1021,-1188,0
"2022-08-04",13,21262,27161,19500,942,6545,221,13861,0,59,-1030,-1028,-1074,207,112,-1020,-1188,0
"2022-08-04",14,22159,27976,20296,999,6545,602,13861,0,8,-1030,-1028,-1073,152,148,-1021,-1157,0
"2022-08-04",15,23171,28539,21071,1065,6545,1054,13861,0,7,-1030,-1028,-1016,11,19,-1021,-766,0
"2022-08-04",16,24151,29480,21894,1130,6545,1712,13861,0,6,-1030,-1028,-1003,-48,0,-1021,-693,0
"2022-08-04",17,25089,29348,22683,1241,6545,2655,13861,0,8,-1030,-1029,-321,-146,0,-844,-381,0
"2022-08-04",18,25156,29369,22771,1352,6545,3474,13861,0,8,-1030,-1028,-276,-163,0,-838,-370,0
"2022-08-04",19,25108,29207,22751,1458,6545,4394,13861,0,6,-1030,-1029,358,-210,-16,-579,-729,0
"2022-08-04",20,24874,29103,22563,1564,6545,5327,13861,0,7,-1030,-1029,402,-162,-144,-569,-788,0
"2022-08-04",21,24491,28808,22242,1618,6545,5917,13861,0,7,-1030,-1028,476,-206,-295,-286,-965,0
"2022-08-04",22,23934,28310,21722,1671,6545,6211,13861,0,6,-1030,-1029,454,-210,-353,-276,-972,0
"2022-08-04",23,23605,27660,21389,1720,6545,6510,13861,0,6,-1030,-1029,3,-183,-329,-198,-780,0
"2022-08-04",24,23344,27364,21157,1769,6545,7078,13861,0,2,-1030,-1029,0,-186,-330,-195,-748,0
"2022-08-04",25,23407,27097,21232,1839,6545,7152,13861,0,2,-1030,-1029,0,-210,-183,-87,-649,0
"2022-08-04",26,23394,27063,21329,1909,6545,7565,13861,0,2,-1030,-1029,0,-210,-178,-83,-637,0
"2022-08-04",27,23336,27054,21345,1928,6545,7332,13861,0,2,-1030,-1029,203,-210,-83,-221,-643,0
"2022-08-04",28,23201,26897,21289,1947,6545,7189,13861,0,3,-1030,-1029,217,-191,-47,-229,-667,0
"2022-08-04",29,22938,27223,21056,1961,6545,7026,13861,0,7,-1030,-1029,3,-63,0,-692,-964,0
"2022-08-04",30,22961,27248,21142,1975,6545,6612,13861,0,6,-1030,-1029,0,24,0,-712,-1010,0
"2022-08-04",31,23045,27831,21230,1963,6545,6246,13861,0,5,-1030,-1029,-136,111,32,-963,-1123,0
"2022-08-04",32,23439,28246,21647,1951,6545,5721,13861,0,2,-1030,-1029,-146,33,177,-972,-1128,0
"2022-08-04",33,23753,28428,21893,1942,6545,5263,13861,0,6,-1030,-1029,-262,47,326,-828,-1020,0
"2022-08-04",34,24493,29124,22546,1932,6545,4560,13861,0,9,-1030,-1029,-263,47,306,-824,-976,0
"2022-08-04",35,25313,29481,23288,1861,6545,3923,13861,0,7,-1030,-1029,-246,47,277,-766,-590,0
"2022-08-04",36,26098,30187,24082,1789,6545,3145,13861,0,8,-1030,-1029,-246,47,379,-764,-512,0
"2022-08-04",37,26920,30695,24926,1737,6545,2533,13861,0,5,-1030,-1029,-423,47,383,-655,-133,0
"2022-08-04",38,27218,30938,25176,1684,6545,1855,13861,0,4,-1030,-1029,-425,47,382,-651,-81,0
"2022-08-04",39,27174,30830,25139,1463,6545,1182,13861,0,5,-1030,-1029,-368,86,421,-710,-14,0
"2022-08-04",40,27063,30710,24995,1241,6545,643,13861,0,5,-1030,-1029,-365,96,432,-713,-5,0
"2022-08-04",41,26546,30335,24421,1131,6545,193,13861,0,8,-1030,-1029,-381,135,462,-836,-5,0
"2022-08-04",42,26484,30292,24304,1021,6545,7,13861,0,6,-1031,-1029,-389,145,411,-841,-12,0
"2022-08-04",43,26332,30367,24216,992,6545,0,13861,0,1,-1031,-1029,-627,145,475,-745,-102,0
"2022-08-04",44,25502,29583,23418,963,6545,0,13861,0,9,-1031,-1029,-628,145,355,-741,-143,0
"2022-08-04",45,24297,29108,22257,962,6545,0,13861,0,10,-1031,-1029,-723,192,322,-996,-522,0
"2022-08-04",46,23684,28533,21765,961,6545,0,13861,0,5,-1030,-1029,-724,207,181,-1006,-555,0
"2022-08-04",47,22643,27593,20776,952,6545,0,13861,0,11,-1030,-1029,-988,207,95,-1020,-372,0
"2022-08-04",48,21598,26583,19812,942,6545,0,13861,0,12,-1030,-1029,-1014,172,3,-1021,-379,0
"2022-08-05",1,20483,25909,18805,904,6545,0,13861,0,10,-1030,-1029,-1072,141,0,-1021,-764,0
"2022-08-05",2,19891,25396,18251,865,6545,0,13861,0,14,-1030,-1029,-1074,32,0,-1021,-837,0
"2022-08-05",3,19313,25374,17717,871,6545,0,13861,0,260,-1030,-1029,-1074,129,0,-1021,-1147,0
"2022-08-05",4,19073,25319,17506,877,6545,0,13861,0,404,-1030,-1029,-1075,194,0,-1021,-1187,0
"2022-08-05",5,18687,24941,17160,899,6545,0,13861,0,471,-1030,-1028,-1017,207,0,-1021,-1187,0
"2022-08-05",6,18380,24685,16873,921,6545,0,13861,0,524,-1030,-1028,-1014,207,0,-1021,-1188,0
"2022-08-05",7,18258,24789,16744,947,6545,0,13861,0,751,-1029,-1029,-1013,199,0,-1021,-1188,0
"2022-08-05",8,18128,24664,16625,972,6545,0,13861,0,755,-1030,-1029,-1013,197,0,-1021,-1188,0
"2022-08-05",9,18110,24641,16610,987,6545,0,13861,0,751,-1029,-1029,-1013,167,0,-1021,-1188,0
"2022-08-05",10,18125,24655,16596,1001,6545,0,13861,0,748,-1030,-1029,-1014,169,0,-1021,-1188,0
"2022-08-05",11,18608,24877,17031,1017,6545,0,13861,0,429,-1029,-1029,-1073,148,0,-1021,-1188,0
"2022-08-05",12,19054,25289,17431,1032,6545,7,13861,0,423,-1030,-1029,-1075,186,0,-1021,-1157,0
"2022-08-05",13,20713,26189,18944,1052,6545,175,13861,0,57,-1029,-1029,-1074,102,0,-1021,-766,0
"2022-08-05",14,21716,27066,19822,1071,6545,611,13861,0,8,-1029,-1029,-1075,155,0,-1021,-688,0
"2022-08-05",15,22953,27866,20919,1101,6545,1237,13861,0,12,-1029,-1029,-1017,62,5,-1021,-305,0
"2022-08-05",16,23614,28317,21417,1131,6545,2092,13861,0,9,-1029,-1029,-883,78,59,-1013,-240,0
"2022-08-05",17,24433,27507,22042,1192,6545,2856,13861,0,11,-1029,-1029,-3,-45,-39,-395,-23,0
"2022-08-05",18,24171,27297,21828,1253,6545,3845,13861,0,12,-1029,-1029,0,-177,-1,-364,-14,0
"2022-08-05",19,24008,27046,21650,1294,6545,4965,13861,0,11,-1030,-1029,0,-210,-5,-14,-239,0
"2022-08-05",20,23581,26756,21183,1334,6545,5823,13861,0,11,-1030,-1029,0,-210,-99,0,-296,0
"2022-08-05",21,23167,26698,20794,1387,6545,6273,13861,0,9,-1030,-1028,1,-210,-74,0,-680,0
"2022-08-05",22,23134,26818,20707,1440,6545,6603,13861,0,6,-1030,-1028,0,-210,-182,0,-728,0
"2022-08-05",23,22969,26664,20567,1500,6545,7219,13861,0,7,-1030,-1029,0,-210,-194,0,-725,0
"2022-08-05",24,22889,26649,20530,1560,6545,7521,13861,0,4,-1030,-1029,0,-210,-271,0,-716,0
"2022-08-05",25,22976,26609,20632,1643,6545,7477,13861,0,6,-1030,-1029,0,-210,-249,0,-609,0
"2022-08-05",26,22854,26466,20599,1725,6545,7746,13861,0,7,-1030,-1029,0,-210,-252,0,-584,0
"2022-08-05",27,22619,26228,20393,1746,6545,7448,13861,0,7,-1029,-1029,263,-210,-403,0,-431,0
"2022-08-05",28,22323,25978,20165,1767,6545,7269,13861,0,7,-1030,-1029,294,-210,-472,0,-407,0
"2022-08-05",29,22176,25826,20168,1774,6545,6972,13861,0,6,-1030,-1029,884,-210,-528,257,-347,0
"2022-08-05",30,22160,25739,20229,1780,6545,6926,13861,0,6,-1029,-1029,916,-210,-479,266,-326,0
"2022-08-05",31,22180,25453,20291,1764,6545,6590,13861,0,6,-1029,-1029,1001,-210,-345,190,-154,0
"2022-08-05",32,22236,25489,20353,1747,6545,5735,13861,0,6,-1029,-1029,1002,-210,-337,187,-142,0
"2022-08-05",33,22672,26107,20828,1721,6545,5134,13861,0,6,-1029,-1029,929,-210,-407,115,-254,0
"2022-08-05",34,23659,27042,21664,1694,6545,4592,13861,0,6,-1029,-1029,817,-210,-360,113,-249,0
"2022-08-05",35,24237,27438,22170,1666,6545,4363,13861,0,4,-1030,-1029,3,-210,-337,-89,-2,0
"2022-08-05",36,24982,28072,22951,1638,6545,3493,13861,0,4,-1030,-1029,0,-210,-220,-97,56,0
"2022-08-05",37,25741,29480,23648,1576,6545,2636,13861,0,5,-1030,-1029,-533,-210,-69,-363,388,0
"2022-08-05",38,26055,29773,24036,1513,6545,1919,13861,0,6,-1030,-1029,-621,-159,0,-373,457,0
"2022-08-05",39,26171,29990,24198,1337,6545,1196,13861,0,6,-1030,-1029,-562,-138,0,-554,803,0
"2022-08-05",40,26013,29797,23978,1161,6545,582,13861,0,6,-1030,-1029,-558,-100,0,-561,845,0
"2022-08-05",41,25466,29512,23415,1080,6545,157,13861,0,8,-1030,-1029,-497,-194,0,-788,835,0
"2022-08-05",42,25506,29602,23464,999,6545,3,13861,0,8,-1030,-1029,-495,-210,-28,-796,825,0
"2022-08-05",43,25672,29893,23671,958,6545,0,13861,0,5,-1030,-1029,-680,-173,0,-804,701,0
"2022-08-05",44,25303,29577,23299,916,6545,0,13861,0,6,-1030,-1029,-682,-210,-13,-804,657,0
"2022-08-05",45,24212,28775,22240,907,6545,0,13861,0,6,-1030,-1029,-685,-210,-90,-1013,284,0
"2022-08-05",46,22915,27572,20996,898,6545,0,13861,0,4,-1018,-1015,-685,-210,-219,-1006,267,0
"2022-08-05",47,22035,24984,20196,884,6545,0,13861,0,7,-526,-515,-608,-198,-327,-268,639,0
"2022-08-05",48,20954,23611,19217,870,6545,0,13861,0,6,-500,-484,-608,-109,-222,-228,715,0
"2022-08-06",1,20005,22974,18348,825,6545,0,13861,0,6,-590,-603,-677,-195,-72,-326,1088,0
"2022-08-06",2,19370,22380,17777,780,6545,0,13861,0,5,-592,-599,-678,-210,-99,-327,1128,0
"2022-08-06",3,18837,20917,17278,764,6545,0,13861,0,6,-344,-197,-576,-210,-247,32,1051,0
"2022-08-06",4,18504,20497,16966,748,6545,0,13861,0,6,-324,-174,-572,-210,-207,46,1033,0
"2022-08-06",5,18109,19847,16608,731,6545,0,13861,0,10,9,-311,-531,-210,-112,-64,932,0
"2022-08-06",6,17817,19678,16365,713,6545,0,13861,0,167,21,-319,-528,-189,-89,-69,920,0
"2022-08-06",7,17473,19564,16027,704,6545,0,13861,0,600,-101,-254,-567,-67,-2,122,926,0
"2022-08-06",8,17326,19434,15849,694,6545,0,13861,0,620,-106,-255,-567,-60,0,128,921,0
"2022-08-06",9,17290,19405,15815,702,6545,0,13861,0,458,-209,-448,-433,14,0,-67,849,0
"2022-08-06",10,17241,19513,15769,709,6545,0,13861,0,602,-210,-457,-429,16,0,-74,832,0
"2022-08-06",11,17345,19487,15901,714,6545,0,13861,0,618,-45,-308,-400,51,0,-271,736,0
"2022-08-06",12,17311,19293,15863,719,6545,11,13861,0,485,-37,-296,-386,93,0,-278,740,0
"2022-08-06",13,18159,19341,16616,715,6545,215,13861,0,39,-301,-255,95,-40,0,-47,942,0
"2022-08-06",14,18674,19776,17073,710,6545,682,13861,0,4,-312,-249,103,18,0,-37,982,0
"2022-08-06",15,19543,20493,17830,711,6545,1299,13861,0,6,-295,-149,426,16,0,378,1171,0
"2022-08-06",16,19890,20875,18145,712,6545,2068,13861,0,6,-283,-141,467,-41,-14,402,1207,0
"2022-08-06",17,20438,21373,18597,757,6545,2982,13861,0,7,83,-129,976,-158,-141,957,1376,0
"2022-08-06",18,20375,21340,18464,802,6545,3871,13861,0,6,122,-119,1001,-97,-243,984,1396,0
"2022-08-06",19,20258,21343,18292,861,6545,4759,13861,0,6,664,213,1001,-187,-392,989,1396,0
"2022-08-06",20,19896,21129,17899,920,6545,5642,13861,0,6,697,241,1000,-210,-517,989,1397,0
"2022-08-06",21,19743,20929,17706,976,6545,6200,13861,0,7,751,451,1002,-211,-468,999,1396,0
"2022-08-06",22,19387,20603,17352,1032,6545,6700,13861,0,8,753,475,1002,-210,-498,999,1397,0
"2022-08-06",23,19055,20520,17062,1071,6545,7280,13861,0,262,710,821,1001,-210,-493,947,1396,0
"2022-08-06",24,18835,20358,16845,1110,6545,7479,13861,0,282,714,849,1002,-210,-531,945,1397,0
"2022-08-06",25,18659,20249,16778,1187,6545,7736,13861,0,349,991,982,1057,-210,-531,997,1396,0
"2022-08-06",26,18299,20060,16555,1263,6545,7914,13861,0,520,998,991,1058,-210,-531,999,1396,0
